PRIM_STATE,H_MEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,22.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,11.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,11.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,12.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,49.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,39.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,42.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,21.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,27.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,27.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,40.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,24.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,28.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,22.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,27.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,59.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,23.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,24.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,33.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,26.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,25.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,35.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,25.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,19.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,15.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,55.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,127.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,54.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,68.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,64.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,59.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,52.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,50.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,74.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,74.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,60.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,64.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,63.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,59.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,31.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,49.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,52.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,82.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,30.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,38.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,36.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,56.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,59.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,40.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,35.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,46.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,35.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,65.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,29.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,35.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,36.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,46.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,31.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,37.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,41.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,40.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,38.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,42.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,53.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,45.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,40.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,34.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,45.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,50.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,48.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,70.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,34.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,25.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,55.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,47.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,61.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,38.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,53.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,37.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,40.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,44.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,54.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,22.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,45.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,36.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,31.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,57.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,46.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,39.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,79.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,45.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,55.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,57.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,58.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,55.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,44.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,55.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,53.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,57.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,48.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,72.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,52.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,27.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,30.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,31.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,30.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,22.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,30.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,39.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,37.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,34.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,37.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,38.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,40.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,49.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,73.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,42.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,37.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,38.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,44.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,48.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,30.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,36.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,43.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,41.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,45.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,44.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,27.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,21.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,36.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,23.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,28.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,27.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,23.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,23.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,22.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,19.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,21.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,25.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,33.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,51.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,72.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,48.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,54.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,26.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
